age,job,marital,education,balance,housing,loan,duration,campaign,pdays,previous,deposit
49,blue-collar,married,secondary,3728,yes,no,1060,2,-1,0,yes
60,retired,divorced,secondary,1099,no,no,764,2,-1,0,yes
60,management,married,tertiary,2222,yes,no,1120,2,-1,0,yes
29,management,single,tertiary,983,yes,no,963,2,-1,0,yes
55,management,divorced,secondary,204,yes,no,1973,2,-1,0,yes
44,admin.,married,secondary,1074,yes,no,911,2,-1,0,yes
47,technician,married,secondary,3466,yes,no,853,2,-1,0,yes
35,admin.,married,secondary,-203,yes,no,1649,2,-1,0,yes
35,entrepreneur,married,secondary,2436,no,yes,1397,3,-1,0,yes
38,technician,married,secondary,976,yes,no,766,3,-1,0,yes
34,entrepreneur,married,tertiary,146,yes,no,788,2,-1,0,yes
50,technician,married,secondary,156,no,yes,1130,3,-1,0,yes
43,admin.,married,tertiary,189,yes,no,1062,4,-1,0,yes
44,admin.,divorced,secondary,163,yes,no,1669,2,-1,0,yes
51,services,divorced,secondary,242,no,yes,1336,4,-1,0,yes
31,technician,married,secondary,1173,yes,no,444,3,-1,0,yes
39,technician,married,tertiary,0,yes,no,894,7,-1,0,yes
59,management,married,tertiary,296,no,yes,805,3,-1,0,yes
25,services,single,secondary,333,no,yes,1056,2,-1,0,yes
58,management,married,tertiary,3864,yes,no,815,4,-1,0,yes
30,entrepreneur,married,primary,2686,yes,no,808,3,-1,0,yes
34,blue-collar,single,primary,-109,yes,no,860,4,-1,0,yes
51,services,divorced,secondary,65,no,yes,881,1,-1,0,yes
60,retired,married,secondary,597,no,no,981,1,-1,0,yes
51,entrepreneur,married,secondary,-799,no,yes,1001,3,-1,0,yes
37,management,divorced,tertiary,1775,no,no,514,5,-1,0,yes
30,blue-collar,single,primary,0,no,no,716,3,-1,0,yes
46,entrepreneur,divorced,secondary,-563,no,yes,769,4,-1,0,yes
29,student,single,tertiary,5,no,no,889,5,-1,0,yes
27,entrepreneur,married,tertiary,139,no,no,448,5,-1,0,yes
28,management,single,tertiary,0,yes,no,767,5,-1,0,yes
34,blue-collar,single,secondary,855,yes,no,578,1,-1,0,yes
29,blue-collar,single,unknown,694,yes,yes,1806,4,-1,0,yes
27,management,single,tertiary,151,yes,no,496,1,-1,0,yes
26,technician,single,secondary,354,no,no,586,1,-1,0,yes
36,management,married,tertiary,673,yes,no,689,1,-1,0,yes
44,blue-collar,married,primary,1265,yes,no,555,1,-1,0,yes
39,blue-collar,married,tertiary,597,no,no,686,6,-1,0,yes
30,technician,married,secondary,-393,yes,yes,435,1,-1,0,yes
31,unemployed,divorced,tertiary,256,yes,no,873,2,-1,0,yes
56,blue-collar,married,primary,0,yes,no,1222,1,-1,0,yes
29,blue-collar,married,secondary,2870,yes,no,988,1,-1,0,yes
43,blue-collar,married,secondary,184,no,yes,1019,11,-1,0,yes
32,blue-collar,married,secondary,1905,yes,no,709,2,-1,0,yes
30,admin.,single,secondary,-36,no,no,561,9,-1,0,yes
40,blue-collar,married,secondary,-839,yes,yes,1018,2,-1,0,yes
42,services,married,secondary,3465,yes,yes,1039,2,-1,0,yes
27,student,married,secondary,119,yes,no,781,2,-1,0,yes
35,management,married,tertiary,36,no,yes,1656,5,-1,0,yes
35,housemaid,married,primary,113,yes,no,923,2,-1,0,yes
32,blue-collar,single,secondary,118,yes,no,1275,1,-1,0,yes
39,technician,married,secondary,251,yes,no,342,2,-1,0,yes
31,blue-collar,divorced,secondary,-277,yes,no,1008,2,-1,0,yes
26,services,single,secondary,-189,no,yes,538,2,-1,0,yes
42,management,married,tertiary,4,yes,no,795,1,-1,0,yes
27,services,single,secondary,1820,yes,no,1027,1,-1,0,yes
33,self-employed,divorced,secondary,1904,yes,no,1584,2,-1,0,yes
51,blue-collar,married,primary,201,yes,no,582,2,-1,0,yes
33,admin.,married,secondary,0,yes,no,1448,7,-1,0,yes
30,technician,single,tertiary,178,no,no,656,3,-1,0,yes
52,housemaid,married,primary,3798,yes,no,1208,1,-1,0,yes
42,blue-collar,divorced,primary,301,yes,no,1175,2,-1,0,yes
31,management,divorced,tertiary,294,yes,no,536,5,-1,0,yes
27,services,married,secondary,0,yes,no,991,5,-1,0,yes
44,blue-collar,single,secondary,292,no,yes,1153,4,-1,0,yes
40,entrepreneur,divorced,secondary,2998,yes,no,623,3,-1,0,yes
46,housemaid,divorced,primary,2084,yes,no,1081,2,-1,0,yes
32,services,divorced,secondary,454,yes,no,978,1,-1,0,yes
56,technician,divorced,secondary,179,no,no,536,1,-1,0,yes
33,blue-collar,married,secondary,661,yes,no,968,1,-1,0,yes
33,blue-collar,married,secondary,89,yes,no,278,2,-1,0,yes
32,self-employed,married,primary,102,yes,no,560,1,-1,0,yes
41,blue-collar,divorced,primary,138,yes,no,640,3,-1,0,yes
31,admin.,single,secondary,622,no,no,420,1,-1,0,yes
30,admin.,divorced,secondary,10,yes,no,658,2,-1,0,yes
34,admin.,divorced,secondary,-251,no,no,641,1,-1,0,yes
43,entrepreneur,married,secondary,104,yes,no,635,3,-1,0,yes
28,blue-collar,married,secondary,173,no,no,588,7,-1,0,yes
32,admin.,divorced,secondary,-46,no,yes,1373,4,-1,0,yes
31,blue-collar,divorced,secondary,0,yes,yes,913,4,-1,0,yes
35,entrepreneur,single,tertiary,145,yes,no,799,2,-1,0,yes
31,management,married,tertiary,325,yes,no,1139,2,-1,0,yes
25,services,single,secondary,2311,no,yes,1105,2,-1,0,yes
56,retired,divorced,tertiary,158,no,yes,854,1,-1,0,yes
47,technician,married,secondary,1981,yes,no,919,2,-1,0,yes
39,management,married,tertiary,1423,yes,no,733,3,-1,0,yes
51,management,married,tertiary,2455,yes,no,553,1,-1,0,yes
54,technician,divorced,secondary,859,no,yes,710,1,-1,0,yes
58,retired,married,unknown,9004,no,no,891,4,-1,0,yes
42,unemployed,married,unknown,970,yes,no,691,10,-1,0,yes
56,services,married,primary,486,no,yes,1877,1,-1,0,yes
55,housemaid,married,secondary,127,yes,no,1130,8,-1,0,yes
26,blue-collar,single,primary,409,yes,no,577,2,-1,0,yes
40,admin.,single,secondary,664,no,no,1342,2,-1,0,yes
26,technician,single,secondary,223,no,yes,1002,3,-1,0,yes
35,management,single,tertiary,-324,no,yes,985,11,-1,0,yes
34,services,single,secondary,-30,no,no,1360,3,-1,0,yes
41,management,single,tertiary,1253,no,no,1134,5,-1,0,yes
44,management,married,primary,4758,yes,no,712,6,-1,0,yes
33,management,single,tertiary,30,yes,no,1077,1,-1,0,yes
36,management,divorced,tertiary,81,no,yes,560,1,-1,0,yes
38,technician,married,secondary,0,yes,no,1545,1,-1,0,yes
35,technician,married,tertiary,328,yes,no,654,2,-1,0,yes
41,technician,single,tertiary,145,no,no,1833,2,-1,0,yes
41,management,divorced,unknown,465,yes,no,1508,1,-1,0,yes
28,blue-collar,married,secondary,751,yes,no,598,5,-1,0,yes
26,services,married,secondary,-379,yes,yes,1237,7,-1,0,yes
39,blue-collar,single,secondary,0,no,no,864,4,-1,0,yes
25,admin.,married,unknown,349,yes,no,1037,8,-1,0,yes
37,admin.,married,secondary,1110,yes,no,802,11,-1,0,yes
25,management,married,secondary,2228,yes,no,754,1,-1,0,yes
46,management,divorced,tertiary,2166,yes,no,870,1,-1,0,yes
25,blue-collar,single,secondary,-247,yes,no,633,1,-1,0,yes
28,technician,single,tertiary,-123,no,yes,690,1,-1,0,yes
33,services,divorced,secondary,44,no,yes,529,1,-1,0,yes
32,management,single,secondary,131,yes,yes,1152,2,-1,0,yes
32,blue-collar,married,secondary,476,yes,no,956,9,-1,0,yes
47,technician,single,secondary,1101,yes,no,957,3,-1,0,yes
50,entrepreneur,married,tertiary,-168,yes,no,1327,2,-1,0,yes
27,technician,married,secondary,-392,yes,no,228,2,-1,0,yes
45,admin.,married,secondary,524,yes,no,808,1,-1,0,yes
51,admin.,single,secondary,895,no,no,638,2,-1,0,yes
36,admin.,married,secondary,212,yes,yes,1201,6,-1,0,yes
51,self-employed,married,secondary,95,yes,no,1309,4,-1,0,yes
33,services,single,tertiary,395,yes,no,1359,6,-1,0,yes
59,technician,married,secondary,135,yes,yes,416,4,-1,0,yes
38,entrepreneur,married,tertiary,0,no,no,532,2,-1,0,yes
40,services,married,secondary,471,yes,no,430,4,-1,0,yes
51,blue-collar,married,primary,603,yes,no,853,2,-1,0,yes
41,entrepreneur,single,secondary,663,no,no,1204,1,-1,0,yes
38,entrepreneur,married,secondary,593,yes,yes,1484,24,-1,0,yes
31,management,married,tertiary,1224,yes,yes,1441,2,-1,0,yes
28,admin.,single,secondary,2,yes,no,454,1,-1,0,yes
41,blue-collar,married,secondary,720,no,yes,651,1,-1,0,yes
33,management,divorced,tertiary,990,yes,no,1491,2,-1,0,yes
25,student,single,secondary,1747,yes,no,903,1,-1,0,yes
45,admin.,divorced,secondary,59,yes,no,873,8,-1,0,yes
31,blue-collar,married,primary,33,yes,no,901,2,-1,0,yes
28,services,single,secondary,340,yes,no,821,2,-1,0,yes
49,technician,divorced,secondary,305,no,no,367,2,-1,0,yes
25,services,married,secondary,0,yes,no,458,9,-1,0,yes
28,unemployed,single,tertiary,497,yes,no,1602,6,-1,0,yes
54,retired,married,secondary,1371,no,no,1492,2,-1,0,yes
28,technician,single,tertiary,1628,yes,no,1422,2,-1,0,yes
27,technician,single,tertiary,372,yes,yes,728,2,-1,0,yes
49,blue-collar,single,primary,566,yes,no,979,2,-1,0,yes
53,blue-collar,married,primary,343,yes,no,616,5,-1,0,yes
26,technician,single,secondary,941,no,yes,784,1,-1,0,yes
37,services,married,secondary,775,no,yes,1000,1,-1,0,yes
34,blue-collar,single,secondary,1759,no,yes,695,1,-1,0,yes
51,retired,married,primary,1495,no,no,1946,4,-1,0,yes
39,housemaid,married,secondary,1444,no,no,362,8,-1,0,yes
35,technician,single,tertiary,470,yes,no,743,13,-1,0,yes
51,unemployed,married,primary,1162,yes,no,2015,1,-1,0,yes
30,management,single,tertiary,2,yes,yes,1031,8,-1,0,yes
42,blue-collar,single,primary,1628,yes,no,590,8,-1,0,yes
54,management,married,secondary,1134,yes,no,1330,3,-1,0,yes
51,blue-collar,married,primary,0,yes,yes,946,3,-1,0,yes
57,retired,divorced,primary,63,no,yes,1448,17,-1,0,yes
30,management,married,tertiary,1221,yes,no,279,4,-1,0,yes
37,blue-collar,single,secondary,5024,no,yes,661,4,-1,0,yes
39,technician,married,secondary,10685,yes,no,1369,9,-1,0,yes
35,technician,married,tertiary,1629,no,no,653,4,-1,0,yes
48,management,married,secondary,268,yes,no,458,7,-1,0,yes
31,management,married,tertiary,0,yes,yes,664,8,-1,0,yes
35,self-employed,married,secondary,5613,yes,no,699,3,-1,0,yes
48,housemaid,married,secondary,513,no,yes,939,3,-1,0,yes
53,housemaid,married,primary,362,no,no,1169,2,-1,0,yes
27,technician,single,secondary,3933,no,no,837,3,-1,0,yes
55,technician,married,secondary,3899,yes,no,596,4,-1,0,yes
40,services,married,secondary,473,yes,no,383,3,-1,0,yes
40,self-employed,single,tertiary,1616,no,no,1009,7,-1,0,yes
38,blue-collar,divorced,secondary,1817,yes,no,1096,4,-1,0,yes
54,retired,single,secondary,129,no,yes,867,2,-1,0,yes
54,technician,married,secondary,1938,no,yes,551,3,-1,0,yes
50,admin.,single,secondary,133,no,no,890,4,-1,0,yes
48,management,divorced,tertiary,2263,no,no,874,2,-1,0,yes
41,services,married,unknown,1538,no,no,710,2,-1,0,yes
51,blue-collar,divorced,primary,5,no,no,600,2,-1,0,yes
42,technician,single,tertiary,2625,no,no,2516,2,-1,0,yes
58,retired,divorced,secondary,1080,yes,no,1058,2,-1,0,yes
47,unemployed,married,secondary,312,no,no,884,1,-1,0,yes
58,admin.,married,secondary,145,yes,no,616,13,-1,0,yes
41,blue-collar,married,secondary,-190,no,yes,808,3,-1,0,yes
50,admin.,married,secondary,2678,no,no,1011,6,-1,0,yes
46,housemaid,married,secondary,271,yes,no,1013,29,-1,0,yes
44,blue-collar,married,secondary,0,no,no,684,2,-1,0,yes
36,services,married,secondary,0,no,no,843,2,-1,0,yes
58,management,divorced,secondary,3161,no,no,542,2,-1,0,yes
44,unemployed,single,primary,-4,no,yes,788,2,-1,0,yes
49,entrepreneur,divorced,unknown,-701,yes,no,988,2,-1,0,yes
55,management,married,tertiary,-375,no,no,814,2,-1,0,yes
52,unemployed,married,primary,959,no,no,694,2,-1,0,yes
60,retired,divorced,secondary,1091,no,no,441,5,-1,0,yes
41,services,married,unknown,-1,no,yes,1171,4,-1,0,yes
36,management,married,tertiary,96,no,no,729,4,-1,0,yes
41,blue-collar,divorced,primary,0,no,no,509,2,-1,0,yes
50,entrepreneur,married,tertiary,230,no,no,1089,4,-1,0,yes
44,housemaid,married,primary,-156,no,yes,1211,2,-1,0,yes
54,technician,married,secondary,114,no,no,458,3,-1,0,yes
35,management,married,tertiary,-468,yes,no,540,8,-1,0,yes
59,retired,divorced,secondary,679,no,no,761,4,-1,0,yes
42,entrepreneur,married,unknown,206,yes,no,695,2,-1,0,yes
27,management,single,tertiary,1,yes,no,764,4,-1,0,yes
59,housemaid,divorced,primary,2518,no,no,675,3,-1,0,yes
43,admin.,married,secondary,378,no,no,782,8,-1,0,yes
39,technician,single,secondary,391,no,yes,962,4,-1,0,yes
33,unemployed,married,secondary,-144,no,no,481,3,-1,0,yes
36,self-employed,single,tertiary,1240,no,no,812,3,-1,0,yes
35,blue-collar,divorced,primary,1792,yes,no,630,6,-1,0,yes
50,blue-collar,married,unknown,2284,yes,no,1088,17,-1,0,yes
55,technician,married,secondary,264,yes,yes,1150,5,-1,0,yes
51,unemployed,divorced,tertiary,0,no,no,574,2,-1,0,yes
48,entrepreneur,married,tertiary,-392,no,no,725,4,-1,0,yes
55,housemaid,divorced,primary,77,no,no,463,6,-1,0,yes
30,services,married,secondary,48,yes,no,662,13,-1,0,yes
53,blue-collar,married,primary,252,no,no,727,4,-1,0,yes
40,blue-collar,married,secondary,1954,no,no,1107,2,-1,0,yes
44,technician,married,primary,755,no,yes,829,4,-1,0,yes
49,management,divorced,tertiary,755,no,no,1212,4,-1,0,yes
40,admin.,married,secondary,341,no,no,1142,5,-1,0,yes
58,unemployed,married,primary,1183,no,no,1721,5,-1,0,yes
49,services,married,secondary,388,no,no,1032,4,-1,0,yes
38,technician,married,secondary,1919,no,no,846,1,-1,0,yes
51,housemaid,divorced,tertiary,1613,no,no,870,1,-1,0,yes
36,management,divorced,tertiary,0,no,no,1165,1,-1,0,yes
55,retired,married,secondary,0,no,no,1110,1,-1,0,yes
43,technician,married,tertiary,0,no,no,1488,2,-1,0,yes
60,management,divorced,secondary,0,no,no,603,3,-1,0,yes
57,retired,married,secondary,466,no,no,641,2,-1,0,yes
41,technician,married,tertiary,515,no,no,837,2,-1,0,yes
50,technician,married,tertiary,2313,no,no,553,1,-1,0,yes
53,blue-collar,married,secondary,-8,no,no,794,1,-1,0,yes
59,retired,married,primary,1634,yes,yes,836,1,-1,0,yes
59,housemaid,married,primary,100,no,no,1134,1,-1,0,yes
52,unknown,married,unknown,5361,no,no,607,3,-1,0,yes
58,management,divorced,tertiary,1257,no,no,1536,1,-1,0,yes
59,retired,married,primary,3400,yes,no,515,3,-1,0,yes
49,technician,single,secondary,1377,no,no,935,1,-1,0,yes
33,management,divorced,tertiary,2885,no,no,1051,2,-1,0,yes
55,blue-collar,married,primary,512,no,no,1200,2,-1,0,yes
42,technician,married,tertiary,921,no,no,531,3,-1,0,yes
52,services,married,secondary,1000,no,no,766,2,-1,0,yes
38,technician,married,tertiary,202,no,no,1311,2,-1,0,yes
55,technician,married,tertiary,169,no,yes,618,2,-1,0,yes
49,technician,married,tertiary,3726,no,no,875,2,-1,0,yes
56,technician,divorced,secondary,146,yes,no,419,3,-1,0,yes
46,technician,married,secondary,940,no,no,1227,2,-1,0,yes
57,retired,divorced,tertiary,734,no,no,1357,4,-1,0,yes
61,retired,married,secondary,77,no,no,455,4,-1,0,yes
45,admin.,married,secondary,925,no,no,406,2,-1,0,yes
39,management,married,tertiary,1836,no,no,902,3,-1,0,yes
46,admin.,married,secondary,660,no,no,740,2,-1,0,yes
43,management,single,tertiary,1304,no,no,501,2,-1,0,yes
34,services,married,secondary,2956,no,no,835,2,-1,0,yes
35,management,divorced,tertiary,146,no,no,720,2,-1,0,yes
36,management,divorced,tertiary,36,no,no,836,4,-1,0,yes
45,management,divorced,tertiary,1,no,no,490,2,-1,0,yes
47,technician,married,secondary,2480,no,no,763,2,-1,0,yes
42,technician,married,tertiary,14282,yes,no,649,4,-1,0,yes
40,management,single,tertiary,0,no,no,641,6,-1,0,yes
40,technician,divorced,secondary,311,no,no,738,2,-1,0,yes
32,technician,married,secondary,560,no,no,1044,4,-1,0,yes
33,technician,single,secondary,3059,no,yes,482,2,-1,0,yes
32,self-employed,married,tertiary,1423,no,no,1249,4,-1,0,yes
46,blue-collar,married,primary,874,no,no,996,1,-1,0,yes
50,admin.,married,secondary,706,yes,no,1250,4,-1,0,yes
51,blue-collar,married,primary,7098,no,no,1471,7,-1,0,yes
30,management,single,tertiary,5389,no,no,1456,3,-1,0,yes
39,technician,single,secondary,1104,no,no,395,2,-1,0,yes
47,admin.,married,secondary,3070,no,no,663,4,-1,0,yes
40,technician,divorced,secondary,0,no,no,674,2,-1,0,yes
50,blue-collar,married,primary,4108,yes,no,526,2,-1,0,yes
60,management,married,tertiary,0,no,no,401,3,-1,0,yes
32,management,single,tertiary,4291,no,no,1321,9,-1,0,yes
57,technician,married,tertiary,6822,no,no,797,2,-1,0,yes
41,self-employed,married,tertiary,231,no,no,352,2,-1,0,yes
50,technician,married,secondary,3176,no,no,670,1,-1,0,yes
46,technician,divorced,secondary,-824,yes,no,429,3,-1,0,yes
31,management,married,tertiary,676,no,no,1182,1,-1,0,yes
36,technician,single,secondary,651,no,no,876,1,-1,0,yes
45,technician,divorced,secondary,2657,no,no,895,3,-1,0,yes
33,technician,divorced,secondary,801,no,no,341,5,-1,0,yes
47,services,married,secondary,405,no,yes,994,2,-1,0,yes
35,management,married,tertiary,82,no,no,507,4,-1,0,yes
38,management,married,tertiary,179,no,no,317,4,-1,0,yes
33,management,married,tertiary,1047,no,no,512,4,-1,0,yes
44,technician,single,secondary,7138,no,no,809,2,-1,0,yes
31,management,single,tertiary,165,no,yes,523,2,-1,0,yes
31,management,single,tertiary,37,no,no,669,2,-1,0,yes
49,services,married,secondary,823,no,no,780,4,-1,0,yes
52,services,married,primary,1625,no,no,459,2,-1,0,yes
31,technician,married,tertiary,120,no,no,1000,1,-1,0,yes
35,management,married,tertiary,2957,yes,yes,733,3,-1,0,yes
31,management,single,tertiary,2,no,no,848,1,-1,0,yes
36,technician,divorced,secondary,1,no,no,1242,3,-1,0,yes
39,management,married,tertiary,1795,no,no,922,7,-1,0,yes
46,management,married,tertiary,4,no,no,1206,4,-1,0,yes
48,blue-collar,married,primary,476,no,no,856,3,-1,0,yes
36,management,married,tertiary,9,no,no,386,4,-1,0,yes
30,management,married,tertiary,131,yes,no,384,6,-1,0,yes
33,management,single,tertiary,1120,no,no,1070,2,-1,0,yes
57,housemaid,married,primary,2785,no,no,610,4,-1,0,yes
33,management,single,tertiary,0,no,no,699,7,-1,0,yes
35,management,married,tertiary,43,no,no,917,4,-1,0,yes
53,management,married,tertiary,0,no,no,608,2,-1,0,yes
41,management,married,secondary,456,yes,no,734,4,-1,0,yes
32,management,single,secondary,2018,no,no,1238,1,-1,0,yes
41,management,married,tertiary,0,no,no,1242,5,-1,0,yes
35,technician,single,secondary,354,no,no,444,3,-1,0,yes
48,blue-collar,married,primary,719,no,yes,418,5,-1,0,yes
34,management,married,tertiary,828,no,yes,1080,3,-1,0,yes
47,blue-collar,married,secondary,2787,no,no,479,1,-1,0,yes
46,unemployed,married,secondary,2551,no,no,645,2,-1,0,yes
60,retired,married,secondary,2722,no,no,506,2,-1,0,yes
39,management,married,secondary,1880,no,no,768,2,-1,0,yes
57,blue-collar,married,primary,2112,no,no,1134,2,-1,0,yes
36,unemployed,divorced,secondary,871,no,no,396,3,-1,0,yes
30,management,married,secondary,850,no,no,507,2,-1,0,yes
33,technician,married,secondary,3243,no,no,439,4,-1,0,yes
30,management,married,tertiary,1567,yes,no,1133,4,-1,0,yes
36,technician,single,secondary,12,no,no,587,2,-1,0,yes
49,blue-collar,married,primary,128,no,no,696,2,-1,0,yes
49,blue-collar,married,secondary,553,no,no,645,8,-1,0,yes
40,unemployed,divorced,secondary,1694,no,no,473,6,-1,0,yes
49,blue-collar,married,primary,408,no,no,559,4,-1,0,yes
38,management,married,tertiary,1223,no,no,1092,5,-1,0,yes
31,management,single,tertiary,1858,no,no,453,3,-1,0,yes
34,management,married,tertiary,520,yes,no,1307,4,-1,0,yes
39,management,married,tertiary,271,yes,no,1344,1,-1,0,yes
40,management,married,secondary,4396,no,no,432,3,-1,0,yes
47,technician,married,secondary,568,yes,no,1613,1,-1,0,yes
37,technician,single,secondary,3665,no,no,664,3,-1,0,yes
44,technician,single,secondary,244,yes,no,1735,4,-1,0,yes
55,management,married,tertiary,568,no,no,940,10,-1,0,yes
40,technician,married,secondary,42,no,no,1842,2,-1,0,yes
54,retired,married,primary,309,no,no,969,2,-1,0,yes
35,technician,married,secondary,-180,no,yes,823,2,-1,0,yes
32,technician,single,tertiary,34646,no,no,618,9,-1,0,yes
36,management,divorced,tertiary,59,no,no,526,2,-1,0,yes
37,management,married,tertiary,4436,no,no,846,5,-1,0,yes
37,technician,single,secondary,-242,yes,no,1149,6,-1,0,yes
50,self-employed,married,secondary,10052,no,no,665,2,-1,0,yes
58,retired,married,tertiary,0,no,no,641,4,-1,0,yes
52,technician,divorced,secondary,152,no,no,404,6,-1,0,yes
31,management,married,tertiary,156,no,no,657,7,-1,0,yes
40,management,married,tertiary,66,no,no,737,4,-1,0,yes
34,management,single,tertiary,9827,yes,no,871,4,-1,0,yes
53,services,married,secondary,6170,no,no,838,4,-1,0,yes
43,management,married,tertiary,2383,no,no,379,6,-1,0,yes
30,technician,single,tertiary,635,no,no,851,8,-1,0,yes
34,technician,single,secondary,16,no,no,990,1,-1,0,yes
48,admin.,divorced,secondary,362,no,no,529,1,-1,0,yes
33,management,married,tertiary,191,no,no,1148,2,-1,0,yes
